rank,GID_3,NAME_3,NAME_2,NAME_1,TYPE_3,cells,risk_mean,risk_max,risk_p75,risk_p90,risk_p95,class_max,class_3plus_cells,class_3plus_pct,risk_mean_norm,risk_max_norm,risk_p75_norm,risk_p90_norm,risk_p95_norm
596,THA.23.5.1_1,MaeHi,Pai,MaeHongSon,Tambon,22906,0.3223336637020111,0.5029377937316895,0.3455807566642761,0.3697727918624878,0.3882695734500885,3,113,0.49332052737274074,0.0579861334611819,0.6985046177580354,0.14043271287246756,0.22623056098739344,0.29183000494757905
597,THA.32.11.2_1,PaLaeoLuang,SantiSuk,Nan,Tambon,20166,0.3311310112476349,0.533528745174408,0.3463401794433594,0.3697170615196228,0.3926028609275818,3,58,0.28761281364673214,0.08918621573410457,0.8069964326908879,0.1431260307236096,0.22603291149435384,0.307198151438196
598,THA.11.8.1_1,NA,MaeLao,ChiangRai,Tambon,3670,0.3291257321834564,0.44837358593940735,0.34071609377861023,0.36966001987457275,0.3964938223361969,2,0,0.0,0.08207442761182443,0.5049908610890825,0.12318002602843003,0.2258306114250074,0.3209975739845916
599,THA.11.11.7_1,MaeYao,MuangChiangRai,ChiangRai,Tambon,28396,0.32733333110809326,0.491635262966156,0.34652796387672424,0.3696133494377136,0.39071640372276306,3,74,0.26060008451894634,0.07571761827498921,0.6584198208407755,0.14379201438972866,0.22566509318645123,0.3005077689462629
600,THA.32.15.2_1,AiNaLai,WiangSa,Nan,Tambon,18371,0.33251455426216125,0.48621001839637756,0.3462873101234436,0.3695839047431946,0.3947713375091553,3,14,0.0762070654836427,0.09409299651745821,0.6391790126255749,0.1429385279425121,0.22556066660938,0.3148887249208424
601,THA.11.18.4_1,ThaKham,WiengKaen,ChiangRai,Tambon,7446,0.32712075114250183,0.4814088046550751,0.3422814607620239,0.36942118406295776,0.3913300633430481,3,4,0.05372011818426001,0.07496369643870493,0.6221513502578374,0.12873165149468993,0.22498357236767075,0.30268413296293606
602,THA.47.1.2_1,HuaiRai,DenChai,Phrae,Tambon,18704,0.3341197073459625,0.5122559070587158,0.34791678190231323,0.3693288564682007,0.3959129750728607,3,26,0.1390076988879384,0.09978572469666352,0.7315516129942599,0.14871750317322563,0.22465612951770458,0.3189375800705049
603,THA.20.8.1_1,TakhianPom,ThungHuaChang,Lamphun,Tambon,36119,0.3375099301338196,0.4915648400783539,0.34993284940719604,0.3690286874771118,0.39665529131889343,3,27,0.07475290013566267,0.1118092612633523,0.6581700637541165,0.1558675528551209,0.2235915703231083,0.3215702290398262
604,THA.10.13.4_1,MaeRaem,MaeRim,ChiangMai,Tambon,10267,0.3280603885650635,0.4918469488620758,0.3436620831489563,0.36896663904190063,0.3944900631904602,3,8,0.07791954806662121,0.07829615144728577,0.659170571829578,0.13362807417626932,0.22337151350786313,0.3138911763030307
605,THA.32.15.8_1,NaLueang,WiangSa,Nan,Tambon,4099,0.3308025002479553,0.48151835799217224,0.3420368731021881,0.368852436542511,0.3987794816493988,3,5,0.12198097096852892,0.08802114067433145,0.6225398847692886,0.12786421331855297,0.222966490589506,0.32910373987720154
606,THA.11.17.1_1,BanPong,WiangPaPao,ChiangRai,Tambon,7895,0.32603296637535095,0.47506576776504517,0.3424806594848633,0.36877545714378357,0.39322394132614136,3,8,0.1013299556681444,0.0711058320023701,0.5996555614075307,0.1294381163136615,0.22269348062131278,0.3094008334889691
607,THA.10.2.2_1,MaeNa,ChiangDao,ChiangMai,Tambon,26408,0.3277529776096344,0.5146937966346741,0.3458670675754547,0.3687162697315216,0.3909313976764679,3,54,0.20448348985156015,0.07720590838808594,0.7401976685181245,0.1414481239310941,0.22248357051800974,0.30127025207074837
608,THA.23.5.6_1,WiangNuea,Pai,MaeHongSon,Tambon,42221,0.3222943842411041,0.5109999775886536,0.3456873595714569,0.3685830235481262,0.3880157470703125,3,132,0.3126406290708415,0.057846827561809595,0.7270974178414921,0.14081078358722837,0.22201100854828773,0.2909298013474622
609,THA.32.6.1_1,MaeCharim,MaeCharim,Nan,Tambon,30251,0.31859639286994934,0.5473058223724365,0.3406808376312256,0.368572860956192,0.3898630738258362,3,145,0.4793229975868566,0.04473177959692821,0.8558572898787711,0.12305498894272636,0.2219749665819099,0.2974814064146033
610,THA.10.11.1_1,BanLuang,MaeAi,ChiangMai,Tambon,15922,0.3294992446899414,0.48210108280181885,0.3461943566799164,0.3683330714702606,0.392523854970932,3,16,0.10048988820499938,0.08339910199485413,0.6246065374630874,0.1426088654993086,0.22112454528725922,0.30691795421571044
611,THA.41.1.7_1,RomYen,ChiangKham,Phayao,Tambon,24499,0.32236650586128235,0.4819258153438568,0.3449370861053467,0.36830222606658936,0.3870183527469635,3,39,0.15919017102738886,0.0581026092586844,0.6239849456617151,0.138149914075318,0.22101515104913302,0.2873925095915494
612,THA.11.10.6_1,Wawi,MaeSuai,ChiangRai,Tambon,60333,0.32749122381210327,0.5134192705154419,0.34616532921791077,0.36827147006988525,0.38721764087677,3,148,0.2453052226807883,0.07627758994029611,0.7356775197377329,0.1425059186510623,0.220906073895755,0.28809929149526914
613,THA.10.14.2_1,BanChang,MaeTaeng,ChiangMai,Tambon,4800,0.3316388428211212,0.46870145201683044,0.34542468190193176,0.36792463064193726,0.38799840211868286,3,2,0.04166666666666667,0.09098725710383458,0.5770843063871544,0.13987918859704057,0.21967599646260255,0.290868286906313
614,THA.32.12.1_1,ChonDaen,SongKwae,Nan,Tambon,24169,0.33024778962135315,0.4847131073474884,0.34668686985969543,0.3678555190563202,0.39099135994911194,3,29,0.1199884149116637,0.08605384120163281,0.6338701683815139,0.14435557968218174,0.2194308899522502,0.3014829102418691
615,THA.11.18.3_1,Po,WiengKaen,ChiangRai,Tambon,29405,0.32812750339508057,0.511012077331543,0.34627074003219604,0.36762604117393494,0.388807088136673,3,35,0.11902737629654819,0.07853417639826182,0.7271403299774141,0.14287976156918056,0.21861703909855765,0.29373631845370873
616,THA.19.8.3_1,MueangPan,MueangPan,Lampang,Tambon,15275,0.3269234001636505,0.4818800091743469,0.34565478563308716,0.36750155687332153,0.38820308446884155,3,36,0.2356792144026187,0.07426378470452934,0.6238224925757249,0.14069525904397046,0.21817555143415845,0.2915941995898403
617,THA.75.5.5_1,NamPhai,NamPat,Uttaradit,Tambon,33286,0.3304688036441803,0.4955607056617737,0.3467857837677002,0.3671169877052307,0.3881646990776062,3,44,0.13218770654329146,0.0868376746991632,0.6723415324050571,0.14470638110859804,0.21681166423726903,0.2914580645379499
618,THA.10.14.12_1,SopPoeng,MaeTaeng,ChiangMai,Tambon,14969,0.32863250374794006,0.4846786856651306,0.34271788597106934,0.36690351366996765,0.39309489727020264,3,19,0.1269289865722493,0.08032517675096576,0.63374809075346,0.1302794478455307,0.21605457155350283,0.3089431745024121
619,THA.11.11.3_1,HuaiChomphu,MuangChiangRai,ChiangRai,Tambon,27101,0.32531455159187317,0.5047200322151184,0.345134437084198,0.36653757095336914,0.38545647263526917,3,66,0.24353344895022325,0.06855795035573209,0.7048253851284928,0.1388498258094936,0.21475674367915334,0.281853250430469
620,THA.32.13.2_1,PaKha,ThaWangPha,Nan,Tambon,10450,0.3217870593070984,0.5103640556335449,0.34019315242767334,0.36640819907188416,0.3886226713657379,3,22,0.21052631578947367,0.05604758300565267,0.7248420997225191,0.12132539733625558,0.21429792204851966,0.2930822783131049
621,THA.11.17.3_1,MaeChediMai,WiangPaPao,ChiangRai,Tambon,26941,0.32661303877830505,0.515846848487854,0.34476107358932495,0.366385817527771,0.3887243866920471,3,62,0.23013251178501168,0.07316307784863917,0.7442870048206395,0.1375256799010442,0.21421854516655564,0.29344301506163123
622,THA.11.3.1_1,NA,K.DoiLuang,ChiangRai,Tambon,18931,0.32451242208480835,0.4856024384498596,0.3403974771499634,0.36634308099746704,0.38918232917785645,3,35,0.18488193967566424,0.0657131716898704,0.6370242103717787,0.12205004168079014,0.2140669786569199,0.29506712314187017
623,THA.10.18.5_1,NamPhrae,Phrao,ChiangMai,Tambon,6962,0.32674455642700195,0.4889613091945648,0.3450443148612976,0.3663063645362854,0.38722339272499084,3,14,0.2010916403332376,0.07362950951322947,0.6489365558867682,0.13853020438331615,0.2139367625203291,0.2881196906140695
624,THA.10.3.3_1,DoiKaeo,ChomThong,ChiangMai,Tambon,15406,0.316178560256958,0.4817120134830475,0.3406791388988495,0.3662070035934448,0.38569366931915283,3,40,0.2596391016487083,0.03615685675157456,0.6232266903338722,0.12304896433251071,0.21358437567017183,0.2826944762674221
625,THA.32.11.1_1,DuPhong,SantiSuk,Nan,Tambon,7618,0.32914385199546814,0.48873311281204224,0.3425814211368561,0.3660275936126709,0.3902131915092468,3,6,0.07876082961407194,0.08213869012079132,0.6481272499144664,0.12979547082487378,0.21294809227546674,0.29872311028852283
626,THA.23.2.1_1,HuaiHom,MaeLaNoi,MaeHongSon,Tambon,9531,0.3162032663822174,0.5183563828468323,0.33678358793258667,0.3659805357456207,0.3874378204345703,3,32,0.33574651138390516,0.03624447783699159,0.7531871509227219,0.10923326476904129,0.21278120000300174,0.2888801655351497
627,THA.32.11.3_1,Phong,SantiSuk,Nan,Tambon,14837,0.3232201933860779,0.5128306746482849,0.34104931354522705,0.3659737706184387,0.3853636682033539,3,46,0.3100357215070432,0.06113024012933675,0.7335900451454695,0.12436180088494125,0.21275720725705521,0.2815241164618458
628,THA.10.18.6_1,PaNai,Phrao,ChiangMai,Tambon,8467,0.32506632804870605,0.47340553998947144,0.34420499205589294,0.3658768832683563,0.3856726288795471,3,14,0.165347820951931,0.06767761739983531,0.5937675090234392,0.13555351846220662,0.21241359308493127,0.2826198556566809
629,THA.11.13.8_1,PaHung,Phan,ChiangRai,Tambon,23513,0.3237744867801666,0.5067066550254822,0.3416515290737152,0.3656027913093567,0.38770416378974915,3,23,0.09781822821417939,0.06309605987321049,0.7118710082333168,0.12649757805384584,0.21144151694189095,0.2898247610000134
630,THA.10.3.1_1,BanLuang,ChomThong,ChiangMai,Tambon,38283,0.31701070070266724,0.5064282417297363,0.34058523178100586,0.36547625064849854,0.38689833879470825,3,113,0.29517017997544603,0.039108070197912674,0.7108836063274473,0.12271591965199315,0.21099273632828333,0.2869668761645598
631,THA.10.12.2_1,BanChan,MaeChaem,ChiangMai,Tambon,64372,0.32358112931251526,0.5293220281600952,0.3422189950942993,0.3652868866920471,0.3865238130092621,3,199,0.30914062014540483,0.06241031125778747,0.7920771725087946,0.12851011495061987,0.21032115083161287,0.2856386081543839
632,THA.32.2.1_1,NA,BoKlue,Nan,Tambon,90491,0.32134488224983215,0.5397121906280518,0.34315225481987,0.36514437198638916,0.3829460144042969,3,287,0.31715861245869753,0.05447938753601158,0.8289262252656721,0.131819951247163,0.20981571774299498,0.27294982778598853
633,THA.11.17.4_1,PaNgio,WiangPaPao,ChiangRai,Tambon,19121,0.32251548767089844,0.4844176173210144,0.3394280970096588,0.36491966247558594,0.3884892463684082,3,31,0.16212541185084461,0.05863097814408817,0.6328222032887396,0.11861210314597746,0.20901877807587269,0.29260908217388654
634,THA.10.19.5_1,YangMoen,Samoeng,ChiangMai,Tambon,24246,0.3239921033382416,0.4983813166618347,0.34338971972465515,0.36480021476745605,0.3871734142303467,3,67,0.27633424069949686,0.06386784415030959,0.6823449220410154,0.13266212833836072,0.2085951528522883,0.28794244023983023
635,THA.19.8.1_1,NA,MueangPan,Lampang,Tambon,44521,0.32318219542503357,0.5086987018585205,0.34337159991264343,0.3646300435066223,0.3849237263202667,3,112,0.25156667639990116,0.060995479111355194,0.7189358678128646,0.1325978658293938,0.20799163488156303,0.27996384811090946
636,THA.10.15.2_1,MaeWin,MaeWang,ChiangMai,Tambon,48861,0.3193569779396057,0.4979688227176666,0.34029391407966614,0.36436912417411804,0.3827584981918335,3,136,0.2783405988416119,0.04742921954979673,0.680881998707774,0.12168275184746787,0.20706627589142299,0.27228479537411404
637,THA.10.13.7_1,PongYaeng,MaeRim,ChiangMai,Tambon,8395,0.32176658511161804,0.4923586845397949,0.3421097695827484,0.36411023139953613,0.38348624110221863,3,10,0.11911852293031568,0.05597497059831672,0.6609854592333123,0.12812274308324542,0.2061481041555753,0.27486575952948006
638,THA.10.24.1_1,MueangHaeng,WiangHaeng,ChiangMai,Tambon,41289,0.3217323422431946,0.5302109122276306,0.33951014280319214,0.36401376128196716,0.38434654474258423,3,129,0.31243188258373905,0.055853527139759225,0.7952296290753185,0.11890308124990157,0.20580596971227624,0.2779168546714986
639,THA.11.10.5_1,ThaKo,MaeSuai,ChiangRai,Tambon,24435,0.3252507448196411,0.5112866163253784,0.3407553434371948,0.36388328671455383,0.38945358991622925,3,52,0.21280949457745038,0.06833165754043914,0.7281139915441953,0.12331922623288627,0.2053432373697482,0.2960291582678844
640,THA.10.1.2_1,MaeThalop,ChaiPrakarn,ChiangMai,Tambon,10182,0.3280486464500427,0.4962453246116638,0.3395706117153168,0.36347493529319763,0.3930450677871704,3,19,0.18660381064623846,0.07825450765035656,0.6747695560168786,0.11911753623459537,0.2038950056298397,0.30876645260275315
641,THA.10.17.4_1,Omkoi,Omkoi,ChiangMai,Tambon,59355,0.3248552680015564,0.5022057294845581,0.34070485830307007,0.3634263873100281,0.39002805948257446,3,97,0.1634234689579648,0.06692908600427029,0.69590832783984,0.12314017904507392,0.2037228286115715,0.29806653346993345
642,THA.32.9.5_1,Santha,NaNoi,Nan,Tambon,15133,0.323307067155838,0.500981867313385,0.3403148055076599,0.3632816970348358,0.3825635612010956,3,29,0.1916341769642503,0.06143834080966322,0.6915678604167572,0.12175684398362871,0.20320967979408094,0.27159344492813964
643,THA.32.7.7_1,Saniang,MuangNan,Nan,Tambon,51566,0.3259499967098236,0.5287064909934998,0.341986745595932,0.3631753921508789,0.3848830461502075,3,81,0.15708024667416515,0.07081157735604801,0.7898941497124095,0.12768643446973335,0.20283266602848077,0.2798195745504822
644,THA.41.9.5_1,PhaChangNoi,Pong,Phayao,Tambon,52195,0.319698691368103,0.4876421093940735,0.34138137102127075,0.36297333240509033,0.3815195560455322,3,97,0.1858415557045694,0.04864111745738619,0.6442579704271967,0.125539453639726,0.20211605449756706,0.26789084632350274
645,THA.10.13.9_1,Saluang,MaeRim,ChiangMai,Tambon,11709,0.3225574493408203,0.48164892196655273,0.34062615036964417,0.36260315775871277,0.38877084851264954,3,16,0.13664702365701598,0.058779796585906235,0.6230029341965648,0.12286103877174898,0.20080321794513653,0.293607793435775
646,THA.11.7.1_1,NA,MaeFaLuang,ChiangRai,Tambon,57951,0.3211812376976013,0.5302596688270569,0.33968839049339294,0.36254772543907166,0.3818606436252594,3,161,0.27782091767182615,0.05389901675190433,0.7954025459579992,0.11953524254288016,0.20060662540125754,0.2691005246378549
647,THA.32.8.2_1,MueangLi,NaMun,Nan,Tambon,7320,0.3230208158493042,0.4765796959400177,0.34208840131759644,0.36232078075408936,0.3793497085571289,3,4,0.0546448087431694,0.06042314114086881,0.6050247574486642,0.12804695982842756,0.19980175861543042,0.26019541087471737
648,THA.75.4.2_1,BanDanNaKham,MuangUttaradit,Uttaradit,Tambon,19373,0.3265109658241272,0.4915946125984192,0.3395981192588806,0.36193323135375977,0.3865906298160553,3,15,0.07742734733908016,0.07280107276112008,0.6582756529752644,0.1192150926421224,0.19842730192693459,0.28587557615619935
649,THA.10.19.1_1,BoKaeo,Samoeng,ChiangMai,Tambon,22699,0.3211258053779602,0.47358429431915283,0.3394286036491394,0.36184945702552795,0.3819813132286072,3,36,0.15859729503502357,0.05370242420802535,0.5944014671299909,0.11861389995955056,0.19813019351787878,0.2695284833529979
650,THA.11.17.2_1,MaeChedi,WiangPaPao,ChiangRai,Tambon,15637,0.3176281154155731,0.48388615250587463,0.33778780698776245,0.3615525960922241,0.38185256719589233,3,26,0.16627230287139477,0.04129775177400989,0.6309373458505708,0.11279476066073274,0.1970773664589656,0.26907188131560156
651,THA.32.13.6_1,SaenThong,ThaWangPha,Nan,Tambon,9301,0.31845635175704956,0.49925345182418823,0.33631670475006104,0.36129456758499146,0.385020911693573,3,18,0.19352757767981937,0.044235119186343624,0.6854379780647113,0.10757744821398316,0.19616225987568375,0.2803085192321941
652,THA.10.24.2_1,PiangLuang,WiangHaeng,ChiangMai,Tambon,35168,0.3184221684932709,0.4872339367866516,0.3376230001449585,0.36129331588745117,0.38420939445495605,3,41,0.11658325750682438,0.04411388711761825,0.6428103728567846,0.112210267774899,0.19615782068920906,0.2774304466677722
653,THA.75.3.5_1,NaNokKok,Laplae,Uttaradit,Tambon,7334,0.3250926434993744,0.4872815012931824,0.33720463514328003,0.3610055446624756,0.3947221338748932,3,6,0.08181074447777476,0.06777094601071978,0.6429790619428226,0.11072652254319303,0.1951372305796954,0.31471422261442084
654,THA.32.1.2_1,BanPhi,BanLuang,Nan,Tambon,22944,0.3221084773540497,0.47716575860977173,0.3394409716129303,0.3609989285469055,0.3835159242153168,3,17,0.07409344490934448,0.05718750267540256,0.6071032479730621,0.1186577633497171,0.1951137663083292,0.2749710316658798
655,THA.11.7.2_1,MaeFaLuang,MaeFaLuang,ChiangRai,Tambon,20289,0.3206554055213928,0.49135497212409973,0.33650752902030945,0.3604879379272461,0.38253894448280334,3,59,0.29079796934299373,0.05203413565287168,0.6574257601551939,0.10825421276154075,0.1933015212774964,0.2715061409274708
656,THA.75.3.4_1,MaePhun,Laplae,Uttaradit,Tambon,12592,0.32509735226631165,0.5024974942207336,0.3389314115047455,0.36039456725120544,0.3836793601512909,3,17,0.13500635324015248,0.0677876458074579,0.6969430810681063,0.11685059167485538,0.192970379105468,0.2755506625855746
657,THA.32.13.4_1,PhaTo,ThaWangPha,Nan,Tambon,20590,0.3205476403236389,0.49505355954170227,0.3370782136917114,0.36022433638572693,0.3841772973537445,3,72,0.3496843127731909,0.05165194283638438,0.6705429220183966,0.11027816470924967,0.1923666497449106,0.27731661324317136
658,THA.75.7.3_1,NamMan,ThaPla,Uttaradit,Tambon,26146,0.32306167483329773,0.511252760887146,0.337967187166214,0.3599848449230194,0.3813542127609253,3,49,0.1874091639256483,0.06056804887079251,0.7279939221195466,0.11343093836052176,0.19151728539942056,0.26730445092917987
659,THA.32.7.2_1,Bo,MuangNan,Nan,Tambon,15660,0.3235146403312683,0.5630711913108826,0.33606672286987305,0.35951027274131775,0.3880807161331177,3,25,0.15964240102171137,0.062174505900048756,0.9117696890867779,0.1066908792580386,0.18983419955601794,0.29116021626448163
660,THA.32.12.3_1,Yot,SongKwae,Nan,Tambon,16077,0.318820983171463,0.4593355059623718,0.3364132046699524,0.35937586426734924,0.3785513639450073,3,6,0.03732039559619332,0.04552829648438627,0.5438676708106472,0.10791968835219828,0.18935751548456944,0.2573640554631958
661,THA.10.11.4_1,MaeSao,MaeAi,ChiangMai,Tambon,19397,0.3059835731983185,0.4964490830898285,0.3313361704349518,0.35737505555152893,0.38332152366638184,3,33,0.17012940145383307,0.0,0.6754921921580079,0.08991381953628892,0.1822615815996989,0.2742815837283945
662,THA.10.10.1_1,HuaiKaeo,K.MaeOn,ChiangMai,Tambon,9719,0.3172071576118469,0.47627127170562744,0.33577415347099304,0.35642358660697937,0.37723109126091003,3,4,0.041156497582055765,0.03980481108460635,0.6039309207623182,0.10565327226703863,0.17888716570944066,0.25268166498664596
663,THA.10.14.9_1,PaPae,MaeTaeng,ChiangMai,Tambon,34086,0.3111284077167511,0.47630706429481506,0.328905314207077,0.3530006408691406,0.374319463968277,3,36,0.10561520859003695,0.018246324749954895,0.6040578603565111,0.08129270801261532,0.16674757612491364,0.24235548307702845
